attack,base_total,capture_rate,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,trainer_id,id
30,210,170,15,800000,0.3,90,Igglybuff,24.6,174,40,20,15,normal,fairy,1,2,0,105,976
20,245,190,65,800000,0.3,35,Togepi,88.1,175,40,65,20,fairy,,1.5,2,0,310,977
40,405,75,85,800000,0.6,55,Togetic,88.1,176,80,105,40,fairy,flying,3.2,2,0,954,978
50,320,190,45,1000000,0.2,40,Natu,50,177,70,45,70,psychic,flying,2,2,0,965,979
75,470,75,70,1000000,1.5,65,Xatu,50,178,95,70,95,psychic,flying,15,2,0,607,980
40,280,235,40,1059860,0.6,55,Mareep,50,179,65,45,35,electric,,7.8,2,0,97,981
55,365,120,55,1059860,0.8,70,Flaaffy,50,180,80,60,45,electric,,13.3,2,0,283,982
95,610,45,105,1059860,1.4,90,Ampharos,50,181,165,110,45,electric,,61.5,2,0,868,983
80,490,45,95,1059860,0.4,75,Bellossom,50,182,90,100,50,grass,,5.8,2,0,338,984
20,250,190,50,800000,0.4,70,Marill,50,183,20,50,40,water,fairy,8.5,2,0,69,985
50,420,75,80,800000,0.8,100,Azumarill,50,184,60,80,50,water,fairy,28.5,2,0,759,986
100,410,65,115,1000000,1.2,70,Sudowoodo,50,185,30,65,30,rock,,38,2,0,134,987
75,500,45,75,1059860,1.1,90,Politoed,50,186,90,100,70,water,,33.9,2,0,1240,988
35,250,255,40,1059860,0.4,35,Hoppip,50,187,35,55,50,grass,flying,0.5,2,0,557,989
45,340,120,50,1059860,0.6,55,Skiploom,50,188,45,65,80,grass,flying,1,2,0,271,990
55,460,45,70,1059860,0.8,75,Jumpluff,50,189,55,95,110,grass,flying,3,2,0,488,991
70,360,45,55,800000,0.8,55,Aipom,50,190,40,55,85,normal,,11.5,2,0,623,992
30,180,235,30,1059860,0.3,30,Sunkern,50,191,30,30,30,grass,,1.8,2,0,1308,993
75,425,120,55,1059860,0.8,75,Sunflora,50,192,105,85,30,grass,,8.5,2,0,381,994
65,390,75,45,1000000,1.2,65,Yanma,50,193,75,45,95,bug,flying,38,2,0,206,995
45,210,255,45,1000000,0.4,55,Wooper,50,194,25,25,15,water,ground,8.5,2,0,362,996
85,430,90,85,1000000,1.4,95,Quagsire,50,195,65,65,35,water,ground,75,2,0,972,997
65,525,45,60,1000000,0.9,65,Espeon,88.1,196,130,95,110,psychic,,26.5,2,0,185,998
65,525,45,110,1000000,1,95,Umbreon,88.1,197,60,130,65,dark,,27,2,0,1243,999
85,405,30,42,1059860,0.5,60,Murkrow,50,198,85,42,91,dark,flying,2.1,2,0,1316,1000
49,318,45,49,1059860,0.7,45,Bulbasaur,88.1,1,65,65,45,grass,poison,6.9,1,0,239,1001
62,405,45,63,1059860,1,60,Ivysaur,88.1,2,80,80,60,grass,poison,13,1,0,523,1002
100,625,45,123,1059860,2,80,Venusaur,88.1,3,122,120,80,grass,poison,100,1,0,892,1003
52,309,45,43,1059860,0.6,39,Charmander,88.1,4,60,50,65,fire,,8.5,1,0,1248,1004
64,405,45,58,1059860,1.1,58,Charmeleon,88.1,5,80,65,80,fire,,19,1,0,23,1005
104,634,45,78,1059860,1.7,78,Charizard,88.1,6,159,115,100,fire,flying,90.5,1,0,338,1006
48,314,45,65,1059860,0.5,44,Squirtle,88.1,7,50,64,43,water,,9,1,0,655,1007
63,405,45,80,1059860,1,59,Wartortle,88.1,8,65,80,58,water,,22.5,1,0,940,1008
103,630,45,120,1059860,1.6,79,Blastoise,88.1,9,135,115,78,water,,85.5,1,0,310,1009
30,195,255,35,1000000,0.3,45,Caterpie,50,10,20,20,45,bug,,2.9,1,0,700,1010
20,205,120,55,1000000,0.7,50,Metapod,50,11,25,25,30,bug,,9.9,1,0,867,1011
45,395,45,50,1000000,1.1,60,Butterfree,50,12,90,80,70,bug,flying,32,1,0,132,1012
35,195,255,30,1000000,0.3,40,Weedle,50,13,20,20,50,bug,poison,3.2,1,0,916,1013
25,205,120,50,1000000,0.6,45,Kakuna,50,14,25,25,35,bug,poison,10,1,0,666,1014
150,495,45,40,1000000,1,65,Beedrill,50,15,15,80,145,bug,poison,29.5,1,0,75,1015
45,251,255,40,1059860,0.3,40,Pidgey,50,16,35,35,56,normal,flying,1.8,1,0,574,1016
60,349,120,55,1059860,1.1,63,Pidgeotto,50,17,50,50,71,normal,flying,30,1,0,1328,1017
80,579,45,80,1059860,1.5,83,Pidgeot,50,18,135,80,121,normal,flying,39.5,1,0,1235,1018
56,253,255,35,1000000,,30,Rattata,50,19,25,35,72,normal,dark,,1,0,1253,1019
71,413,127,70,1000000,,75,Raticate,50,20,40,80,77,normal,dark,,1,0,806,1020
60,262,255,30,1000000,0.3,40,Spearow,50,21,31,31,70,normal,flying,2,1,0,858,1021
90,442,90,65,1000000,1.2,65,Fearow,50,22,61,61,100,normal,flying,38,1,0,770,1022
60,288,255,44,1000000,2,35,Ekans,50,23,40,54,55,poison,,6.9,1,0,283,1023
95,448,90,69,1000000,3.5,60,Arbok,50,24,65,79,80,poison,,65,1,0,17,1024
55,320,190,40,1000000,0.4,35,Pikachu,50,25,50,50,90,electric,,6,1,0,706,1025
85,485,75,50,1000000,,60,Raichu,50,26,95,85,110,electric,electric,,1,0,1067,1026
75,300,255,90,1000000,,50,Sandshrew,50,27,10,35,40,ground,ice,,1,0,1174,1027
100,450,90,120,1000000,,75,Sandslash,50,28,25,65,65,ground,ice,,1,0,726,1028
47,275,235,52,1059860,0.4,55,Nidoranâ™€,0,29,40,40,41,poison,,7,1,0,641,1029
62,365,120,67,1059860,0.8,70,Nidorina,0,30,55,55,56,poison,,20,1,0,773,1030
92,505,45,87,1059860,1.3,90,Nidoqueen,0,31,75,85,76,poison,ground,60,1,0,47,1031
57,273,235,40,1059860,0.5,46,Nidoranâ™‚,100,32,40,40,50,poison,,9,1,0,464,1032
72,365,120,57,1059860,0.9,61,Nidorino,100,33,55,55,65,poison,,19.5,1,0,1154,1033
102,505,45,77,1059860,1.4,81,Nidoking,100,34,85,75,85,poison,ground,62,1,0,461,1034
45,323,150,48,800000,0.6,70,Clefairy,24.6,35,60,65,35,fairy,,7.5,1,0,214,1035
70,483,25,73,800000,1.3,95,Clefable,24.6,36,95,90,60,fairy,,40,1,0,284,1036
41,299,190,40,1000000,,38,Vulpix,24.6,37,50,65,65,fire,ice,,1,0,101,1037
67,505,75,75,1000000,,73,Ninetales,24.6,38,81,100,109,fire,ice,,1,0,892,1038
45,270,170,20,800000,0.5,115,Jigglypuff,24.6,39,45,25,20,normal,fairy,5.5,1,0,1238,1039
70,435,50,45,800000,1,140,Wigglytuff,24.6,40,85,50,45,normal,fairy,12,1,0,597,1040
45,245,255,35,1000000,0.8,40,Zubat,50,41,30,40,55,poison,flying,7.5,1,0,800,1041
80,455,90,70,1000000,1.6,75,Golbat,50,42,65,75,90,poison,flying,55,1,0,681,1042
50,320,255,55,1059860,0.5,45,Oddish,50,43,75,65,30,grass,poison,5.4,1,0,177,1043
65,395,120,70,1059860,0.8,60,Gloom,50,44,85,75,40,grass,poison,8.6,1,0,276,1044
80,490,45,85,1059860,1.2,75,Vileplume,50,45,110,90,50,grass,poison,18.6,1,0,362,1045
70,285,190,55,1000000,0.3,35,Paras,50,46,45,55,25,bug,grass,5.4,1,0,634,1046
95,405,75,80,1000000,1,60,Parasect,50,47,60,80,30,bug,grass,29.5,1,0,421,1047
55,305,190,50,1000000,1,60,Venonat,50,48,40,55,45,bug,poison,30,1,0,154,1048
65,450,75,60,1000000,1.5,70,Venomoth,50,49,90,75,90,bug,poison,12.5,1,0,847,1049
55,265,255,30,1000000,,10,Diglett,50,50,35,45,90,ground,ground,,1,0,1011,1050
100,425,50,60,1000000,,35,Dugtrio,50,51,50,70,110,ground,ground,,1,0,264,1051
35,290,255,35,1000000,,40,Meowth,50,52,50,40,90,normal,dark,,1,0,1106,1052
60,440,90,60,1000000,,65,Persian,50,53,75,65,115,normal,dark,,1,0,697,1053
52,320,190,48,1000000,0.8,50,Psyduck,50,54,65,50,55,water,,19.6,1,0,180,1054
82,500,75,78,1000000,1.7,80,Golduck,50,55,95,80,85,water,,76.6,1,0,596,1055
80,305,190,35,1000000,0.5,40,Mankey,50,56,35,45,70,fighting,,28,1,0,1234,1056
105,455,75,60,1000000,1,65,Primeape,50,57,60,70,95,fighting,,32,1,0,708,1057
70,350,190,45,1250000,0.7,55,Growlithe,75.4,58,70,50,60,fire,,19,1,0,551,1058
110,555,75,80,1250000,1.9,90,Arcanine,75.4,59,100,80,95,fire,,155,1,0,138,1059
50,300,255,40,1059860,0.6,40,Poliwag,50,60,40,40,90,water,,12.4,1,0,186,1060
65,385,120,65,1059860,1,65,Poliwhirl,50,61,50,50,90,water,,20,1,0,898,1061
95,510,45,95,1059860,1.3,90,Poliwrath,50,62,70,90,70,water,fighting,54,1,0,193,1062
20,310,200,15,1059860,0.9,25,Abra,75.4,63,105,55,90,psychic,,19.5,1,0,928,1063
35,400,100,30,1059860,1.3,40,Kadabra,75.4,64,120,70,105,psychic,,56.5,1,0,664,1064
50,600,50,65,1059860,1.5,55,Alakazam,75.4,65,175,105,150,psychic,,48,1,0,381,1065
80,305,180,50,1059860,0.8,70,Machop,75.4,66,35,35,35,fighting,,19.5,1,0,520,1066
100,405,90,70,1059860,1.5,80,Machoke,75.4,67,50,60,45,fighting,,70.5,1,0,285,1067
130,505,45,80,1059860,1.6,90,Machamp,75.4,68,65,85,55,fighting,,130,1,0,397,1068
75,300,255,35,1059860,0.7,50,Bellsprout,50,69,70,30,40,grass,poison,4,1,0,312,1069
90,390,120,50,1059860,1,65,Weepinbell,50,70,85,45,55,grass,poison,6.4,1,0,609,1070
105,490,45,65,1059860,1.7,80,Victreebel,50,71,100,70,70,grass,poison,15.5,1,0,173,1071
40,335,190,35,1250000,0.9,40,Tentacool,50,72,50,100,70,water,poison,45.5,1,0,466,1072
70,515,60,65,1250000,1.6,80,Tentacruel,50,73,80,120,100,water,poison,55,1,0,714,1073
80,300,255,100,1059860,,40,Geodude,50,74,30,30,20,rock,ground,,1,0,434,1074
95,390,120,115,1059860,,55,Graveler,50,75,45,45,35,rock,ground,,1,0,133,1075
120,495,45,130,1059860,,80,Golem,50,76,55,65,45,rock,ground,,1,0,1337,1076
85,410,190,55,1000000,1,50,Ponyta,50,77,65,65,90,fire,,30,1,0,1097,1077
100,500,60,70,1000000,1.7,65,Rapidash,50,78,80,80,105,fire,,95,1,0,655,1078
65,315,190,65,1000000,1.2,90,Slowpoke,50,79,40,40,15,water,psychic,36,1,0,374,1079
75,590,75,180,1000000,1.6,95,Slowbro,50,80,130,80,30,water,psychic,78.5,1,0,991,1080
35,325,190,70,1000000,0.3,25,Magnemite,,81,95,55,45,electric,steel,6,1,0,596,1081
60,465,60,95,1000000,1,50,Magneton,,82,120,70,70,electric,steel,60,1,0,604,1082
90,377,45,55,1000000,0.8,52,Farfetch'd,50,83,58,62,60,normal,flying,15,1,0,40,1083
85,310,190,45,1000000,1.4,35,Doduo,50,84,35,35,75,normal,flying,39.2,1,0,268,1084
110,470,45,70,1000000,1.8,60,Dodrio,50,85,60,60,110,normal,flying,85.2,1,0,856,1085
45,325,190,55,1000000,1.1,65,Seel,50,86,45,70,45,water,,90,1,0,3,1086
70,475,75,80,1000000,1.7,90,Dewgong,50,87,70,95,70,water,ice,120,1,0,398,1087
80,325,190,50,1000000,,80,Grimer,50,88,40,50,25,poison,poison,,1,0,432,1088
105,500,75,75,1000000,,105,Muk,50,89,65,100,50,poison,poison,,1,0,1118,1089
65,305,190,100,1250000,0.3,30,Shellder,50,90,45,25,40,water,,4,1,0,990,1090
95,525,60,180,1250000,1.5,50,Cloyster,50,91,85,45,70,water,ice,132.5,1,0,244,1091
35,310,190,30,1059860,1.3,30,Gastly,50,92,100,35,80,ghost,poison,0.1,1,0,555,1092
50,405,90,45,1059860,1.6,45,Haunter,50,93,115,55,95,ghost,poison,0.1,1,0,236,1093
65,600,45,80,1059860,1.5,60,Gengar,50,94,170,95,130,ghost,poison,40.5,1,0,1274,1094
45,385,45,160,1000000,8.8,35,Onix,50,95,30,45,70,rock,ground,210,1,0,1335,1095
48,328,190,45,1000000,1,60,Drowzee,50,96,43,90,42,psychic,,32.4,1,0,693,1096
73,483,75,70,1000000,1.6,85,Hypno,50,97,73,115,67,psychic,,75.6,1,0,363,1097
105,325,225,90,1000000,0.4,30,Krabby,50,98,25,25,50,water,,6.5,1,0,162,1098
130,475,60,115,1000000,1.3,55,Kingler,50,99,50,50,75,water,,60,1,0,901,1099
30,330,190,50,1000000,0.5,40,Voltorb,,100,55,55,100,electric,,10.4,1,0,343,1100
50,490,60,70,1000000,1.2,60,Electrode,,101,80,80,150,electric,,66.6,1,0,612,1101
40,325,90,80,1250000,0.4,60,Exeggcute,50,102,60,45,40,grass,psychic,2.5,1,0,1120,1102
105,530,45,85,1250000,,95,Exeggutor,50,103,125,75,45,grass,psychic,,1,0,614,1103
50,320,190,95,1000000,0.4,50,Cubone,50,104,40,50,35,ground,,6.5,1,0,1234,1104
80,425,75,110,1000000,,60,Marowak,50,105,50,80,45,ground,fire,,1,0,229,1105
120,455,45,53,1000000,1.5,50,Hitmonlee,100,106,35,110,87,fighting,,49.8,1,0,1109,1106
105,455,45,79,1000000,1.4,50,Hitmonchan,100,107,35,110,76,fighting,,50.2,1,0,977,1107
55,385,45,75,1000000,1.2,90,Lickitung,50,108,60,75,30,normal,,65.5,1,0,75,1108
65,340,190,95,1000000,0.6,40,Koffing,50,109,60,45,35,poison,,1,1,0,761,1109
90,490,60,120,1000000,1.2,65,Weezing,50,110,85,70,60,poison,,9.5,1,0,175,1110
85,345,120,95,1250000,1,80,Rhyhorn,50,111,30,30,25,ground,rock,115,1,0,209,1111
130,485,60,120,1250000,1.9,105,Rhydon,50,112,45,45,40,ground,rock,120,1,0,238,1112
5,450,30,5,800000,1.1,250,Chansey,0,113,35,105,50,normal,,34.6,1,0,256,1113
55,435,45,115,1000000,1,65,Tangela,50,114,100,40,60,grass,,35,1,0,245,1114
125,590,45,100,1000000,2.2,105,Kangaskhan,0,115,60,100,100,normal,,80,1,0,783,1115
40,295,225,70,1000000,0.4,30,Horsea,50,116,70,25,60,water,,8,1,0,910,1116
65,440,75,95,1000000,1.2,55,Seadra,50,117,95,45,85,water,,25,1,0,381,1117
67,320,225,60,1000000,0.6,45,Goldeen,50,118,35,50,63,water,,15,1,0,1042,1118
92,450,60,65,1000000,1.3,80,Seaking,50,119,65,80,68,water,,39,1,0,1112,1119
45,340,225,55,1250000,0.8,30,Staryu,,120,70,55,85,water,,34.5,1,0,95,1120
75,520,60,85,1250000,1.1,60,Starmie,,121,100,85,115,water,psychic,80,1,0,532,1121
45,460,45,65,1000000,1.3,40,Mr. Mime,50,122,100,120,90,psychic,fairy,54.5,1,0,449,1122
110,500,45,80,1000000,1.5,70,Scyther,50,123,55,80,105,bug,flying,56,1,0,1243,1123
50,455,45,35,1000000,1.4,65,Jynx,0,124,115,95,95,ice,psychic,40.6,1,0,1221,1124
83,490,45,57,1000000,1.1,65,Electabuzz,75.4,125,95,85,105,electric,,30,1,0,1306,1125
95,495,45,57,1000000,1.3,65,Magmar,75.4,126,100,85,93,fire,,44.5,1,0,1226,1126
155,600,45,120,1250000,1.5,65,Pinsir,50,127,65,90,105,bug,,55,1,0,738,1127
100,490,45,95,1250000,1.4,75,Tauros,100,128,40,70,110,normal,,88.4,1,0,1136,1128
10,200,255,55,1250000,0.9,20,Magikarp,50,129,15,20,80,water,,10,1,0,14,1129
155,640,45,109,1250000,6.5,95,Gyarados,50,130,70,130,81,water,flying,235,1,0,1085,1130
85,535,45,80,1250000,2.5,130,Lapras,50,131,85,95,60,water,ice,220,1,0,11,1131
48,288,35,48,1000000,0.3,48,Ditto,,132,48,48,48,normal,,4,1,0,12,1132
55,325,45,50,1000000,0.3,55,Eevee,88.1,133,45,65,55,normal,,6.5,1,0,259,1133
65,525,45,60,1000000,1,130,Vaporeon,88.1,134,110,95,65,water,,29,1,0,310,1134
65,525,45,60,1000000,0.8,65,Jolteon,88.1,135,110,95,130,electric,,24.5,1,0,894,1135
130,525,45,60,1000000,0.9,65,Flareon,88.1,136,95,110,65,fire,,25,1,0,1315,1136
60,395,45,70,1000000,0.8,65,Porygon,,137,85,75,40,normal,,36.5,1,0,965,1137
40,355,45,100,1000000,0.4,35,Omanyte,88.1,138,90,55,35,rock,water,7.5,1,0,1163,1138
60,495,45,125,1000000,1,70,Omastar,88.1,139,115,70,55,rock,water,35,1,0,915,1139
80,355,45,90,1000000,0.5,30,Kabuto,88.1,140,55,45,55,rock,water,11.5,1,0,382,1140
115,495,45,105,1000000,1.3,60,Kabutops,88.1,141,65,70,80,rock,water,40.5,1,0,730,1141
135,615,45,85,1250000,1.8,80,Aerodactyl,88.1,142,70,95,150,rock,flying,59,1,0,873,1142
110,540,25,65,1250000,2.1,160,Snorlax,88.1,143,65,110,30,normal,,460,1,0,849,1143
85,580,3,100,1250000,1.7,90,Articuno,,144,95,125,85,ice,flying,55.4,1,1,1162,1144
90,580,3,85,1250000,1.6,90,Zapdos,,145,125,90,100,electric,flying,52.6,1,1,1177,1145
100,580,3,90,1250000,2,90,Moltres,,146,125,85,90,fire,flying,60,1,1,1335,1146
64,300,45,45,1250000,1.8,41,Dratini,50,147,50,50,50,dragon,,3.3,1,0,76,1147
84,420,45,65,1250000,4,61,Dragonair,50,148,70,70,70,dragon,,16.5,1,0,1167,1148
134,600,45,95,1250000,2.2,91,Dragonite,50,149,100,100,80,dragon,flying,210,1,0,1076,1149
150,780,3,70,1250000,2,106,Mewtwo,,150,194,120,140,psychic,,122,1,1,390,1150
100,600,45,100,1059860,0.4,100,Mew,,151,100,100,100,psychic,,4,1,1,1181,1151
49,318,45,65,1059860,0.9,45,Chikorita,88.1,152,49,65,45,grass,,6.4,2,0,274,1152
62,405,45,80,1059860,1.2,60,Bayleef,88.1,153,63,80,60,grass,,15.8,2,0,49,1153
82,525,45,100,1059860,1.8,80,Meganium,88.1,154,83,100,80,grass,,100.5,2,0,126,1154
52,309,45,43,1059860,0.5,39,Cyndaquil,88.1,155,60,50,65,fire,,7.9,2,0,621,1155
64,405,45,58,1059860,0.9,58,Quilava,88.1,156,80,65,80,fire,,19,2,0,1297,1156
84,534,45,78,1059860,1.7,78,Typhlosion,88.1,157,109,85,100,fire,,79.5,2,0,465,1157
65,314,45,64,1059860,0.6,50,Totodile,88.1,158,44,48,43,water,,9.5,2,0,1079,1158
80,405,45,80,1059860,1.1,65,Croconaw,88.1,159,59,63,58,water,,25,2,0,300,1159
105,530,45,100,1059860,2.3,85,Feraligatr,88.1,160,79,83,78,water,,88.8,2,0,53,1160
46,215,255,34,1000000,0.8,35,Sentret,50,161,35,45,20,normal,,6,2,0,849,1161
76,415,90,64,1000000,1.8,85,Furret,50,162,45,55,90,normal,,32.5,2,0,163,1162
30,262,255,30,1000000,0.7,60,Hoothoot,50,163,36,56,50,normal,flying,21.2,2,0,1280,1163
50,452,90,50,1000000,1.6,100,Noctowl,50,164,86,96,70,normal,flying,40.8,2,0,314,1164
20,265,255,30,800000,1,40,Ledyba,50,165,40,80,55,bug,flying,10.8,2,0,469,1165
35,390,90,50,800000,1.4,55,Ledian,50,166,55,110,85,bug,flying,35.6,2,0,831,1166
60,250,255,40,800000,0.5,40,Spinarak,50,167,40,40,30,bug,poison,8.5,2,0,635,1167
90,400,90,70,800000,1.1,70,Ariados,50,168,60,70,40,bug,poison,33.5,2,0,960,1168
90,535,90,80,1000000,1.8,85,Crobat,50,169,70,80,130,poison,flying,75,2,0,1166,1169
38,330,190,38,1250000,0.5,75,Chinchou,50,170,56,56,67,water,electric,12,2,0,410,1170
58,460,75,58,1250000,1.2,125,Lanturn,50,171,76,76,67,water,electric,22.5,2,0,759,1171
40,205,190,15,1000000,0.3,20,Pichu,50,172,35,35,60,electric,,2,2,0,219,1172
25,218,150,28,800000,0.3,50,Cleffa,24.6,173,45,55,15,fairy,,3,2,0,501,1173
30,210,170,15,800000,0.3,90,Igglybuff,24.6,174,40,20,15,normal,fairy,1,2,0,894,1174
20,245,190,65,800000,0.3,35,Togepi,88.1,175,40,65,20,fairy,,1.5,2,0,358,1175
40,405,75,85,800000,0.6,55,Togetic,88.1,176,80,105,40,fairy,flying,3.2,2,0,298,1176
50,320,190,45,1000000,0.2,40,Natu,50,177,70,45,70,psychic,flying,2,2,0,1310,1177
75,470,75,70,1000000,1.5,65,Xatu,50,178,95,70,95,psychic,flying,15,2,0,219,1178
40,280,235,40,1059860,0.6,55,Mareep,50,179,65,45,35,electric,,7.8,2,0,1288,1179
55,365,120,55,1059860,0.8,70,Flaaffy,50,180,80,60,45,electric,,13.3,2,0,772,1180
95,610,45,105,1059860,1.4,90,Ampharos,50,181,165,110,45,electric,,61.5,2,0,307,1181
80,490,45,95,1059860,0.4,75,Bellossom,50,182,90,100,50,grass,,5.8,2,0,787,1182
20,250,190,50,800000,0.4,70,Marill,50,183,20,50,40,water,fairy,8.5,2,0,341,1183
50,420,75,80,800000,0.8,100,Azumarill,50,184,60,80,50,water,fairy,28.5,2,0,860,1184
100,410,65,115,1000000,1.2,70,Sudowoodo,50,185,30,65,30,rock,,38,2,0,619,1185
75,500,45,75,1059860,1.1,90,Politoed,50,186,90,100,70,water,,33.9,2,0,1218,1186
35,250,255,40,1059860,0.4,35,Hoppip,50,187,35,55,50,grass,flying,0.5,2,0,420,1187
45,340,120,50,1059860,0.6,55,Skiploom,50,188,45,65,80,grass,flying,1,2,0,763,1188
55,460,45,70,1059860,0.8,75,Jumpluff,50,189,55,95,110,grass,flying,3,2,0,368,1189
70,360,45,55,800000,0.8,55,Aipom,50,190,40,55,85,normal,,11.5,2,0,750,1190
30,180,235,30,1059860,0.3,30,Sunkern,50,191,30,30,30,grass,,1.8,2,0,211,1191
75,425,120,55,1059860,0.8,75,Sunflora,50,192,105,85,30,grass,,8.5,2,0,1022,1192
65,390,75,45,1000000,1.2,65,Yanma,50,193,75,45,95,bug,flying,38,2,0,77,1193
45,210,255,45,1000000,0.4,55,Wooper,50,194,25,25,15,water,ground,8.5,2,0,92,1194
85,430,90,85,1000000,1.4,95,Quagsire,50,195,65,65,35,water,ground,75,2,0,604,1195
65,525,45,60,1000000,0.9,65,Espeon,88.1,196,130,95,110,psychic,,26.5,2,0,737,1196
65,525,45,110,1000000,1,95,Umbreon,88.1,197,60,130,65,dark,,27,2,0,727,1197
85,405,30,42,1059860,0.5,60,Murkrow,50,198,85,42,91,dark,flying,2.1,2,0,243,1198
75,490,70,80,1000000,2,95,Slowking,50,199,100,110,30,water,psychic,79.5,2,0,502,1199
60,435,45,60,800000,0.7,60,Misdreavus,50,200,85,85,85,ghost,,1,2,0,18,1200
72,336,225,48,1000000,0.5,48,Unown,,201,72,48,48,psychic,,5,2,0,569,1201
33,405,45,58,1000000,1.3,190,Wobbuffet,50,202,33,58,33,psychic,,28.5,2,0,391,1202
80,455,60,65,1000000,1.5,70,Girafarig,50,203,90,65,85,normal,psychic,41.5,2,0,886,1203
65,290,190,90,1000000,0.6,50,Pineco,50,204,35,35,15,bug,,7.2,2,0,286,1204
90,465,75,140,1000000,1.2,75,Forretress,50,205,60,60,40,bug,steel,125.8,2,0,436,1205
70,415,190,70,1000000,1.5,100,Dunsparce,50,206,65,65,45,normal,,14,2,0,106,1206
75,430,60,105,1059860,1.1,65,Gligar,50,207,35,65,85,ground,flying,64.8,2,0,133,1207
125,610,25,230,1000000,9.2,75,Steelix,50,208,55,95,30,steel,ground,400,2,0,332,1208
80,300,190,50,800000,0.6,60,Snubbull,24.6,209,40,40,30,fairy,,7.8,2,0,1159,1209
120,450,75,75,800000,1.4,90,Granbull,24.6,210,60,60,45,fairy,,48.7,2,0,1003,1210
95,440,45,85,1000000,0.5,65,Qwilfish,50,211,55,55,85,water,poison,3.9,2,0,918,1211
150,600,25,140,1000000,1.8,70,Scizor,50,212,65,100,75,bug,steel,118,2,0,777,1212
10,505,190,230,1059860,0.6,20,Shuckle,50,213,10,230,5,bug,rock,20.5,2,0,175,1213
185,600,45,115,1250000,1.5,80,Heracross,50,214,40,105,75,bug,fighting,54,2,0,250,1214
95,430,60,55,1059860,0.9,55,Sneasel,50,215,35,75,115,dark,ice,28,2,0,210,1215
80,330,120,50,1000000,0.6,60,Teddiursa,50,216,50,50,40,normal,,8.8,2,0,181,1216
130,500,60,75,1000000,1.8,90,Ursaring,50,217,75,75,55,normal,,125.8,2,0,736,1217
40,250,190,40,1000000,0.7,40,Slugma,50,218,70,40,20,fire,,35,2,0,775,1218
50,430,75,120,1000000,0.8,60,Magcargo,50,219,90,80,30,fire,rock,55,2,0,1013,1219
50,250,225,40,1250000,0.4,50,Swinub,50,220,30,30,50,ice,ground,6.5,2,0,613,1220
100,450,75,80,1250000,1.1,100,Piloswine,50,221,60,60,50,ice,ground,55.8,2,0,189,1221
55,410,60,95,800000,0.6,65,Corsola,24.6,222,65,95,35,water,rock,5,2,0,1126,1222
65,300,190,35,1000000,0.6,35,Remoraid,50,223,65,35,65,water,,12,2,0,30,1223
105,480,75,75,1000000,0.9,75,Octillery,50,224,105,75,45,water,,28.5,2,0,118,1224
55,330,45,45,800000,0.9,45,Delibird,50,225,65,45,75,ice,flying,16,2,0,68,1225
40,485,25,70,1250000,2.1,85,Mantine,50,226,80,140,70,water,flying,220,2,0,321,1226
80,465,25,140,1250000,1.7,65,Skarmory,50,227,40,70,70,steel,flying,50.5,2,0,1029,1227
60,330,120,30,1250000,0.6,45,Houndour,50,228,80,50,65,dark,fire,10.8,2,0,1239,1228
90,600,45,90,1250000,1.4,75,Houndoom,50,229,140,90,115,dark,fire,35,2,0,776,1229
95,540,45,95,1000000,1.8,75,Kingdra,50,230,95,95,85,water,dragon,152,2,0,196,1230
60,330,120,60,1000000,0.5,90,Phanpy,50,231,40,40,40,ground,,33.5,2,0,958,1231
120,500,60,120,1000000,1.1,90,Donphan,50,232,60,60,50,ground,,120,2,0,41,1232
80,515,45,90,1000000,0.6,85,Porygon2,,233,105,95,60,normal,,32.5,2,0,273,1233
95,465,45,62,1250000,1.4,73,Stantler,50,234,85,65,85,normal,,71.2,2,0,1073,1234
20,250,45,35,800000,1.2,55,Smeargle,50,235,20,45,75,normal,,58,2,0,1200,1235
35,210,75,35,1000000,0.7,35,Tyrogue,100,236,35,35,35,fighting,,21,2,0,985,1236
95,455,45,95,1000000,1.4,50,Hitmontop,100,237,35,110,70,fighting,,48,2,0,832,1237
30,305,45,15,1000000,0.4,45,Smoochum,0,238,85,65,65,ice,psychic,6,2,0,353,1238
63,360,45,37,1000000,0.6,45,Elekid,75.4,239,65,55,95,electric,,23.5,2,0,734,1239
75,365,45,37,1000000,0.7,45,Magby,75.4,240,70,55,83,fire,,21.4,2,0,594,1240
80,490,45,105,1250000,1.2,95,Miltank,0,241,40,70,100,normal,,75.5,2,0,727,1241
10,540,30,10,800000,1.5,255,Blissey,0,242,75,135,55,normal,,46.8,2,0,641,1242
85,580,3,75,1250000,1.9,90,Raikou,,243,115,100,115,electric,,178,2,1,342,1243
115,580,3,85,1250000,2.1,115,Entei,,244,90,75,100,fire,,198,2,1,940,1244
75,580,3,115,1250000,2,100,Suicune,,245,90,115,85,water,,187,2,1,988,1245
64,300,45,50,1250000,0.6,50,Larvitar,50,246,45,50,41,rock,ground,72,2,0,763,1246
84,410,45,70,1250000,1.2,70,Pupitar,50,247,65,70,51,rock,ground,152,2,0,1204,1247
164,700,45,150,1250000,2,100,Tyranitar,50,248,95,120,71,rock,dark,202,2,0,617,1248
90,680,3,130,1250000,5.2,106,Lugia,,249,90,154,110,psychic,flying,216,2,1,1140,1249
